chainName,fig1,fig2,corr,p_values
cosmos,cap,high24h,0.9777485163185434,0.0
cosmos,cap,low24h,0.9757991565266797,0.0
cosmos,cap,price,0.9997500116103109,0.0
cosmos,cap,priceChangePercentage14d,0.5482644295938914,5.343188032585059e-192
cosmos,cap,priceChangePercentage30D,0.7347025064296011,0.0
cosmos,cap,blockTime,0.5095518537415595,9.061844190820092e-162
cosmos,cap,bondedTokens,-0.5528378863754809,7.748041374571698e-196
cosmos,cap,inflation,-0.6892132811903899,0.0
cosmos,cap,capBTC,0.8513302581956843,0.0
cosmos,cap,priceBTC,0.8513870781147601,0.0
cosmos,cap,totalVolumeBTC,0.5512358911147979,1.740063843857176e-194
cosmos,cap,Digfinex #01 (Deposit)-amountValue,-0.5905793263000438,6.431473792159759e-230
cosmos,cap,DokiaCapital #01 (Validator)-amountValue,-0.7947413038923699,0.0
cosmos,cap,DokiaCapital #02 (Validator)-amountValue,0.749975410481768,0.0
cosmos,cap,Ignite-amountValue,0.6455425199328007,1.9714639549854222e-288
cosmos,cap,Interchain Foundation #02-amountValue,0.5169004170772766,3.283179394092317e-167
cosmos,cap,Kraken #01-amountValue,0.5701482388395133,6.4037690842491425e-211
cosmos,cap,MEXC #01 (Deposit)-amountValue,-0.6134113238435468,7.99369816532195e-253
cosmos,cap,fee_collector-amountValue,0.6116740241012077,5.150236073180468e-251
cosmos,cap,Coinbase #08-boxplot,-0.5627941708776432,2.1053038931819288e-204
cosmos,cap,DokiaCapital #02 (Validator)-boxplot,0.5200629769766462,1.3593192408267534e-169
cosmos,cap,Upbit #20 (Staking)-boxplot,0.5029179301245598,5.699747391683524e-157
cosmos,cap,distribution-boxplot,-0.5431051502376549,9.71263379914444e-188
cosmos,capChange24h,capChangeRatio24H,0.9957262474569163,0.0
cosmos,capChange24h,change24h,0.9945192376763904,0.0
cosmos,capChange24h,changeRatio24H,0.9905499844850261,0.0
cosmos,capChange24h,priceChangePercentage24H,0.9905499870620567,0.0
cosmos,capChangeRatio24H,capChange24h,0.9957262474569163,0.0
cosmos,capChangeRatio24H,change24h,0.9902390506835844,0.0
cosmos,capChangeRatio24H,changeRatio24H,0.9947362374778522,0.0
cosmos,capChangeRatio24H,priceChangePercentage24H,0.9947362378442222,0.0
cosmos,change24h,capChange24h,0.9945192376763904,0.0
cosmos,change24h,capChangeRatio24H,0.9902390506835844,0.0
cosmos,change24h,changeRatio24H,0.9957412098742937,0.0
cosmos,change24h,priceChangePercentage24H,0.9957412116973796,0.0
cosmos,changeRatio24H,capChange24h,0.9905499844850261,0.0
cosmos,changeRatio24H,capChangeRatio24H,0.9947362374778522,0.0
cosmos,changeRatio24H,change24h,0.9957412098742937,0.0
cosmos,changeRatio24H,priceChangePercentage24H,0.9999999999996315,0.0
cosmos,high24h,cap,0.9777485163185434,0.0
cosmos,high24h,low24h,0.97371803962149,0.0
cosmos,high24h,price,0.9773893588737735,0.0
cosmos,high24h,priceChangePercentage14d,0.5186821158869265,1.5027649151651407e-168
cosmos,high24h,priceChangePercentage30D,0.7082080930555604,0.0
cosmos,high24h,totalVolume,0.5209418069808449,2.9284868774530362e-170
cosmos,high24h,bondedTokens,-0.5799495073059571,7.253310317466621e-220
cosmos,high24h,inflation,-0.6926822458163893,0.0
cosmos,high24h,capBTC,0.8557064311073678,0.0
cosmos,high24h,priceBTC,0.8557448277028156,0.0
cosmos,high24h,totalVolumeBTC,0.6001301322022585,2.8293814892006483e-239
cosmos,high24h,Digfinex #01 (Deposit)-amountValue,-0.6141200647639482,1.450358924680959e-253
cosmos,high24h,DokiaCapital #01 (Validator)-amountValue,-0.7886588369096924,0.0
cosmos,high24h,DokiaCapital #02 (Validator)-amountValue,0.749794220462784,0.0
cosmos,high24h,Ignite-amountValue,0.6525067312449394,1.0012743534578553e-296
cosmos,high24h,Interchain Foundation #02-amountValue,0.5485401192924088,3.1483974314425534e-192
cosmos,high24h,Kraken #01-amountValue,0.5722539314373246,8.12724382015648e-213
cosmos,high24h,MEXC #01 (Deposit)-amountValue,-0.6352446424017081,1.4750153354400175e-276
cosmos,high24h,fee_collector-amountValue,0.6173447518518532,5.818201957291119e-257
cosmos,high24h,Bithumb #02 (Withdraw)-boxplot,-0.504890640369738,2.1875450206985842e-158
cosmos,high24h,Coinbase #08-boxplot,-0.5699468625781541,9.707030374824572e-211
cosmos,high24h,DokiaCapital #02 (Validator)-boxplot,0.5248883014516327,2.8090740178744285e-173
cosmos,high24h,Upbit #20 (Staking)-boxplot,0.5117876559842789,2.0697006634099422e-163
cosmos,high24h,distribution-boxplot,-0.5536339159296816,1.6404278922751606e-196
cosmos,low24h,cap,0.9757991565266797,0.0
cosmos,low24h,high24h,0.97371803962149,0.0
cosmos,low24h,price,0.975617625635595,0.0
cosmos,low24h,priceChangePercentage14d,0.5008459149795779,1.7102242990042814e-155
cosmos,low24h,priceChangePercentage30D,0.7174052108415817,0.0
cosmos,low24h,bondedTokens,-0.5349061183815726,4.034146655045076e-181
cosmos,low24h,inflation,-0.6882397635771755,0.0
cosmos,low24h,capBTC,0.8385616222052884,0.0
cosmos,low24h,priceBTC,0.8386547753700724,0.0
cosmos,low24h,Digfinex #01 (Deposit)-amountValue,-0.5630299771080014,1.3088531006253023e-204
cosmos,low24h,DokiaCapital #01 (Validator)-amountValue,-0.8122758372646139,0.0
cosmos,low24h,DokiaCapital #02 (Validator)-amountValue,0.781254832686632,0.0
cosmos,low24h,Ignite-amountValue,0.65104813742447,5.699729060454015e-295
cosmos,low24h,Interchain Foundation #02-amountValue,0.5090636020721017,2.0607210115369874e-161
cosmos,low24h,Kraken #01-amountValue,0.5958861613068556,4.448788556197971e-235
cosmos,low24h,MEXC #01 (Deposit)-amountValue,-0.5895922018281251,5.722466752218427e-229
cosmos,low24h,fee_collector-amountValue,0.6185478294557427,3.071731991751751e-258
cosmos,low24h,Coinbase #08-boxplot,-0.539768186322704,5.047595699555841e-185
cosmos,low24h,DokiaCapital #02 (Validator)-boxplot,0.5607790331718914,1.2038956293584013e-202
cosmos,low24h,Upbit #16 (Staking)-boxplot,0.5008711377223647,1.6410894117128264e-155
cosmos,low24h,Upbit #19 (Staking)-boxplot,0.5006074988816365,2.525655436762721e-155
cosmos,low24h,Upbit #20 (Staking)-boxplot,0.5200616107260072,1.3625623182716556e-169
cosmos,low24h,distribution-boxplot,-0.5246109960224967,4.5913137388429606e-173
cosmos,price,cap,0.9997500116103109,0.0
cosmos,price,high24h,0.9773893588737735,0.0
cosmos,price,low24h,0.975617625635595,0.0
cosmos,price,priceChangePercentage14d,0.5489900467551885,1.3265961652134613e-192
cosmos,price,priceChangePercentage30D,0.7347370556763596,0.0
cosmos,price,blockTime,0.5098260259200617,5.709570441777262e-162
cosmos,price,bondedTokens,-0.5522009296006405,2.6753533540648035e-195
cosmos,price,inflation,-0.6887226160289791,0.0
cosmos,price,capBTC,0.8509790276479701,0.0
cosmos,price,priceBTC,0.8511676739303248,0.0
cosmos,price,totalVolumeBTC,0.5504322727367432,8.235701077034316e-194
cosmos,price,Digfinex #01 (Deposit)-amountValue,-0.5900846900499201,1.9248187298249883e-229
cosmos,price,DokiaCapital #01 (Validator)-amountValue,-0.7945952223211397,0.0
cosmos,price,DokiaCapital #02 (Validator)-amountValue,0.7496471916367736,0.0
cosmos,price,Ignite-amountValue,0.6451345232981394,5.942649273024318e-288
cosmos,price,Interchain Foundation #02-amountValue,0.5162093156090894,1.080669777731601e-166
cosmos,price,Kraken #01-amountValue,0.5698450989569499,1.1976474247588493e-210
cosmos,price,MEXC #01 (Deposit)-amountValue,-0.6129416932058218,2.4711291355189624e-252
cosmos,price,fee_collector-amountValue,0.6114575428107915,8.639002188811762e-251
cosmos,price,Coinbase #08-boxplot,-0.5623725082778964,4.9206442804390805e-204
cosmos,price,DokiaCapital #02 (Validator)-boxplot,0.5196614446201343,2.736979892351047e-169
cosmos,price,Upbit #20 (Staking)-boxplot,0.5025128596908133,1.1103073289791667e-156
cosmos,price,distribution-boxplot,-0.5430410050075515,1.096048183538189e-187
cosmos,priceChangePercentage14d,cap,0.5482644295938914,5.343188032585059e-192
cosmos,priceChangePercentage14d,high24h,0.5186821158869265,1.5027649151651407e-168
cosmos,priceChangePercentage14d,low24h,0.5008459149795779,1.7102242990042814e-155
cosmos,priceChangePercentage14d,price,0.5489900467551885,1.3265961652134613e-192
cosmos,priceChangePercentage14d,priceChangePercentage30D,0.68300488655752,0.0
cosmos,priceChangePercentage14d,priceChangePercentage7d,0.5989681867921741,4.044953301188332e-238
cosmos,priceChangePercentage14d,fee_collector-amountValue,0.5022507809913531,1.7084298231527857e-156
cosmos,priceChangePercentage1H,priceChangePercentage1HBTC,0.6931477983487363,0.0
cosmos,priceChangePercentage1Y,Coinbase #05-amountValue,0.5408471443165734,6.734879477218713e-186
cosmos,priceChangePercentage1Y,Interchain Foundation #01-amountValue,-0.524486372969353,5.7248508976014065e-173
cosmos,priceChangePercentage24H,capChange24h,0.9905499870620567,0.0
cosmos,priceChangePercentage24H,capChangeRatio24H,0.9947362378442222,0.0
cosmos,priceChangePercentage24H,change24h,0.9957412116973796,0.0
cosmos,priceChangePercentage24H,changeRatio24H,0.9999999999996315,0.0
cosmos,priceChangePercentage30D,cap,0.7347025064296011,0.0
cosmos,priceChangePercentage30D,high24h,0.7082080930555604,0.0
cosmos,priceChangePercentage30D,low24h,0.7174052108415817,0.0
cosmos,priceChangePercentage30D,price,0.7347370556763596,0.0
cosmos,priceChangePercentage30D,priceChangePercentage14d,0.68300488655752,0.0
cosmos,priceChangePercentage30D,blockTime,0.6855173030222134,0.0
cosmos,priceChangePercentage30D,inflation,-0.6448286641348475,1.357468115489578e-287
cosmos,priceChangePercentage30D,capBTC,0.5894433944530999,7.95060667366177e-229
cosmos,priceChangePercentage30D,priceBTC,0.5894603674922609,7.657980444442026e-229
cosmos,priceChangePercentage30D,Bithumb #02 (Withdraw)-amountValue,-0.61618546355308,9.782725694350096e-256
cosmos,priceChangePercentage30D,Bithumb #05-amountValue,0.5674935700399675,1.5061845702391112e-208
cosmos,priceChangePercentage30D,Coinbase #03-amountValue,-0.5504575958596999,7.842494030878616e-194
cosmos,priceChangePercentage30D,DokiaCapital #01 (Validator)-amountValue,-0.633415127689131,1.702909727237553e-274
cosmos,priceChangePercentage30D,DokiaCapital #02 (Validator)-amountValue,0.5185948300668086,1.74861662594826e-168
cosmos,priceChangePercentage30D,fee_collector-amountValue,0.7579867371092196,0.0
cosmos,priceChangePercentage30D,Bithumb #02 (Withdraw)-boxplot,-0.640640665151604,1.008769120434532e-282
cosmos,priceChangePercentage30D,Bithumb #03-boxplot,-0.5229934634921614,7.991241116398155e-172
cosmos,priceChangePercentage30D,Coinbase #01-boxplot,-0.6465462845740212,1.2963875767046355e-289
cosmos,priceChangePercentage30D,Coinbase #08-boxplot,-0.5463494568950644,2.0772826298011615e-190
cosmos,priceChangePercentage30D,DokiaCapital #01 (Validator)-boxplot,-0.670569422303811,2.68614e-319
cosmos,priceChangePercentage7d,priceChangePercentage14d,0.5989681867921741,4.044953301188332e-238
cosmos,totalVolume,high24h,0.5209418069808449,2.9284868774530362e-170
cosmos,totalVolume,totalVolumeBTC,0.9583430120049861,0.0
cosmos,apr,bondedTokens,-0.6497051162204721,2.309442963388077e-293
cosmos,apr,communityTokens,-0.5556462503161638,3.179496289118176e-198
cosmos,apr,Coinbase #03-amountValue,0.7092058423653778,0.0
cosmos,apr,HitBTC #02-amountValue,-0.5611631863664408,5.578608279408857e-203
cosmos,apr,Interchain Foundation #01-amountValue,0.5845442070127298,3.6403493089341953e-224
cosmos,apr,Interchain Foundation #02-amountValue,0.5742458827640888,1.2681932773005055e-214
cosmos,apr,Coinbase #01-boxplot,0.5631877716188131,9.520618859501916e-205
cosmos,apr,Coinbase #03-boxplot,0.5635402277954724,4.6735731058876e-205
cosmos,apr,Interchain Foundation #01-boxplot,0.5795411236963822,1.7352567507282373e-219
cosmos,blockTime,cap,0.5095518537415595,9.061844190820092e-162
cosmos,blockTime,price,0.5098260259200617,5.709570441777262e-162
cosmos,blockTime,priceChangePercentage30D,0.6855173030222134,0.0
cosmos,blockTime,inflation,-0.5557135509220061,2.785346816656874e-198
cosmos,blockTime,Bithumb #02 (Withdraw)-amountValue,-0.5749518446818119,2.8831820946060976e-215
cosmos,blockTime,Bithumb #05-amountValue,0.6187632402575429,1.8116615330958944e-258
cosmos,blockTime,DokiaCapital #01 (Validator)-amountValue,-0.5672672595579412,2.3935658311850984e-208
cosmos,blockTime,DokiaCapital #02 (Validator)-amountValue,0.5161005983361182,1.3030959554459865e-166
cosmos,blockTime,fee_collector-amountValue,0.501873820470512,3.1732453728682787e-156
cosmos,blockTime,Bithumb #02 (Withdraw)-boxplot,-0.5209479782572844,2.8970423117591978e-170
cosmos,blockTime,DokiaCapital #01 (Validator)-boxplot,-0.534666716826038,6.255601782532265e-181
cosmos,bondedTokens,cap,-0.5528378863754809,7.748041374571698e-196
cosmos,bondedTokens,high24h,-0.5799495073059571,7.253310317466621e-220
cosmos,bondedTokens,low24h,-0.5349061183815726,4.034146655045076e-181
cosmos,bondedTokens,price,-0.5522009296006405,2.6753533540648035e-195
cosmos,bondedTokens,apr,-0.6497051162204721,2.309442963388077e-293
cosmos,bondedTokens,communityTokens,0.8957509031405644,0.0
cosmos,bondedTokens,inflation,0.5446410209648823,5.334204343237936e-189
cosmos,bondedTokens,capBTC,-0.7825090216444299,0.0
cosmos,bondedTokens,priceBTC,-0.7824127379193843,0.0
cosmos,bondedTokens,Digfinex #01 (Deposit)-amountValue,0.7977635996744544,0.0
cosmos,bondedTokens,DokiaCapital #01 (Validator)-amountValue,0.6274617124379496,7.030966034722128e-268
cosmos,bondedTokens,DokiaCapital #02 (Validator)-amountValue,-0.6587669196363455,2.2650388101461372e-304
cosmos,bondedTokens,HitBTC #02-amountValue,0.7071712627317195,0.0
cosmos,bondedTokens,Ignite-amountValue,-0.7791271761660767,0.0
cosmos,bondedTokens,Interchain Foundation #01-amountValue,-0.7346991890360064,0.0
cosmos,bondedTokens,Interchain Foundation #02-amountValue,-0.8855296639427247,0.0
cosmos,bondedTokens,MEXC #01 (Deposit)-amountValue,0.6960293374969926,0.0
cosmos,bondedTokens,OKK #01-amountValue,0.5616606017677774,2.0573933363216686e-203
cosmos,bondedTokens,Upbit #10 (Validator)-amountValue,-0.5745975046638226,6.066848637621267e-215
cosmos,bondedTokens,Binance #04 (Staking)-boxplot,0.6032731226997364,2.0089331534021286e-242
cosmos,bondedTokens,Bitforex #01 (Deposit)-boxplot,-0.5267599505012445,1.0074441875167812e-174
cosmos,bondedTokens,Bithumb #03-boxplot,0.5834527467808023,3.878660010785255e-223
cosmos,bondedTokens,Coinbase #08-boxplot,0.6193279105009277,4.530359939110488e-259
cosmos,bondedTokens,HitBTC #02-boxplot,0.5415661016976742,1.7525580962713383e-186
cosmos,bondedTokens,Interchain Foundation #01-boxplot,-0.6986969213434608,0.0
cosmos,bondedTokens,MEXC #01 (Deposit)-boxplot,0.5294378485319102,8.306937153296752e-177
cosmos,bondedTokens,OKK #01-boxplot,0.6713052821999749,2.989e-320
cosmos,bondedTokens,Upbit #12 (Staking)-boxplot,-0.5160918036981699,1.3229715125398694e-166
cosmos,bondedTokens,Upbit #15 (Staking)-boxplot,-0.5169445870271201,3.0421864685053744e-167
cosmos,bondedTokens,Upbit #16 (Staking)-boxplot,-0.5036585994005686,1.680101105888445e-157
cosmos,bondedTokens,Upbit #17 (Staking)-boxplot,-0.5145887848952823,1.7468054417619782e-165
cosmos,bondedTokens,Upbit #18 (Staking)-boxplot,-0.5192745672212521,5.36713720143044e-169
cosmos,bondedTokens,Upbit #20 (Staking)-boxplot,-0.5247386752042619,3.661999795006748e-173
cosmos,bondedTokens,bonded_tokens_pool-boxplot,0.7081694295076753,0.0
cosmos,bondedTokens,distribution-boxplot,0.6282473177974324,9.599743495593565e-269
cosmos,communityTokens,apr,-0.5556462503161638,3.179496289118176e-198
cosmos,communityTokens,bondedTokens,0.8957509031405644,0.0
cosmos,communityTokens,inflation,0.5148111723363356,1.1933840930260428e-165
cosmos,communityTokens,capBTC,-0.7001341263961618,0.0
cosmos,communityTokens,priceBTC,-0.7001483598923574,0.0
cosmos,communityTokens,Digfinex #01 (Deposit)-amountValue,0.7081074086273456,0.0
cosmos,communityTokens,DokiaCapital #01 (Validator)-amountValue,0.5747855377697909,4.088478740001444e-215
cosmos,communityTokens,DokiaCapital #02 (Validator)-amountValue,-0.6165310822592457,4.2226660890887883e-256
cosmos,communityTokens,HitBTC #02-amountValue,0.7440638358815039,0.0
cosmos,communityTokens,Ignite-amountValue,-0.7268267004447114,0.0
cosmos,communityTokens,Interchain Foundation #01-amountValue,-0.7557626050728214,0.0
cosmos,communityTokens,Interchain Foundation #02-amountValue,-0.8068038783602622,0.0
cosmos,communityTokens,MEXC #01 (Deposit)-amountValue,0.6037775511457414,6.227865911377057e-243
cosmos,communityTokens,OKK #01-amountValue,0.5157451102584908,2.4018960735133463e-166
cosmos,communityTokens,Upbit #10 (Validator)-amountValue,-0.5156178883869931,2.988976463350725e-166
cosmos,communityTokens,Binance #04 (Staking)-boxplot,0.5456467047632355,7.912235605962025e-190
cosmos,communityTokens,Bitforex #01 (Deposit)-boxplot,-0.557788540945226,4.636889250711791e-200
cosmos,communityTokens,Coinbase #08-boxplot,0.5576586282335206,5.997293815585105e-200
cosmos,communityTokens,HitBTC #02-boxplot,0.5597094136204895,1.0196105379557942e-201
cosmos,communityTokens,Interchain Foundation #01-boxplot,-0.708186994505668,0.0
cosmos,communityTokens,OKK #01-boxplot,0.606990904386175,3.409853888538762e-246
cosmos,communityTokens,Upbit #15 (Staking)-boxplot,-0.5025941541251654,9.713071246570741e-157
cosmos,communityTokens,Upbit #16 (Staking)-boxplot,-0.506012450951311,3.3933448837972107e-159
cosmos,communityTokens,Upbit #18 (Staking)-boxplot,-0.5092582262253477,1.4854639665068953e-161
cosmos,communityTokens,Upbit #20 (Staking)-boxplot,-0.5218531690253944,5.932175766068822e-171
cosmos,communityTokens,bonded_tokens_pool-boxplot,0.658121269240772,1.4193810049175763e-303
cosmos,communityTokens,distribution-boxplot,0.6430252563540273,1.7363581682351302e-285
cosmos,inflation,cap,-0.6892132811903899,0.0
cosmos,inflation,high24h,-0.6926822458163893,0.0
cosmos,inflation,low24h,-0.6882397635771755,0.0
cosmos,inflation,price,-0.6887226160289791,0.0
cosmos,inflation,priceChangePercentage30D,-0.6448286641348475,1.357468115489578e-287
cosmos,inflation,blockTime,-0.5557135509220061,2.785346816656874e-198
cosmos,inflation,bondedTokens,0.5446410209648823,5.334204343237936e-189
cosmos,inflation,communityTokens,0.5148111723363356,1.1933840930260428e-165
cosmos,inflation,capBTC,-0.7732847917881116,0.0
cosmos,inflation,priceBTC,-0.7732947580578066,0.0
cosmos,inflation,Bithumb #02 (Withdraw)-amountValue,0.6100869096914406,2.263044850691172e-249
cosmos,inflation,Digfinex #01 (Deposit)-amountValue,0.6363248271474076,8.801240094222619e-278
cosmos,inflation,DokiaCapital #01 (Validator)-amountValue,0.7793414841378666,0.0
cosmos,inflation,DokiaCapital #02 (Validator)-amountValue,-0.7110850986136776,0.0
cosmos,inflation,Ignite-amountValue,-0.6669771918073536,1.108552783e-314
cosmos,inflation,MEXC #01 (Deposit)-amountValue,0.6865240502725037,0.0
cosmos,inflation,fee_collector-amountValue,-0.6213069538401637,3.441156830852128e-261
cosmos,inflation,Bithumb #02 (Withdraw)-boxplot,0.62781588167029,2.867286322717119e-268
cosmos,inflation,Bithumb #03-boxplot,0.5979566707448789,4.0618272681821755e-237
cosmos,inflation,Coinbase #08-boxplot,0.6315018385429303,2.3614475040666393e-272
cosmos,inflation,Digfinex #01 (Deposit)-boxplot,0.5378353887833575,1.8287335150619818e-183
cosmos,inflation,MEXC #01 (Deposit)-boxplot,0.5801532490228143,4.691798484548133e-220
cosmos,inflation,distribution-boxplot,0.5854507263948556,5.0668751732123384e-225
cosmos,capBTC,cap,0.8513302581956843,0.0
cosmos,capBTC,high24h,0.8557064311073678,0.0
cosmos,capBTC,low24h,0.8385616222052884,0.0
cosmos,capBTC,price,0.8509790276479701,0.0
cosmos,capBTC,priceChangePercentage30D,0.5894433944530999,7.95060667366177e-229
cosmos,capBTC,bondedTokens,-0.7825090216444299,0.0
cosmos,capBTC,communityTokens,-0.7001341263961618,0.0
cosmos,capBTC,inflation,-0.7732847917881116,0.0
cosmos,capBTC,priceBTC,0.9999609131089459,0.0
cosmos,capBTC,totalVolumeBTC,0.5636549937690553,3.706358831606935e-205
cosmos,capBTC,Bithumb #02 (Withdraw)-amountValue,-0.5118310531107315,1.9227746094834693e-163
cosmos,capBTC,Digfinex #01 (Deposit)-amountValue,-0.7407320020250683,0.0
cosmos,capBTC,DokiaCapital #01 (Validator)-amountValue,-0.8580509382669422,0.0
cosmos,capBTC,DokiaCapital #02 (Validator)-amountValue,0.849344966110362,0.0
cosmos,capBTC,Ignite-amountValue,0.8865088951040757,0.0
cosmos,capBTC,Interchain Foundation #02-amountValue,0.6980610530521884,0.0
cosmos,capBTC,Kraken #01-amountValue,0.5696987736163733,1.6198330730498342e-210
cosmos,capBTC,MEXC #01 (Deposit)-amountValue,-0.7628168212331281,0.0
cosmos,capBTC,fee_collector-amountValue,0.6595424703095677,2.4835828825890245e-305
cosmos,capBTC,Binance #04 (Staking)-boxplot,-0.5288990171530424,2.1889320977956698e-176
cosmos,capBTC,Bithumb #02 (Withdraw)-boxplot,-0.5644212389711615,7.863029214899127e-206
cosmos,capBTC,Bithumb #03-boxplot,-0.5647530484303429,4.0128723193274696e-206
cosmos,capBTC,Coinbase #08-boxplot,-0.6665548240783841,3.830088833e-314
cosmos,capBTC,Digfinex #01 (Deposit)-boxplot,-0.5287788692389447,2.7161650124312603e-176
cosmos,capBTC,DokiaCapital #02 (Validator)-boxplot,0.5141171232357241,3.9153601278407334e-165
cosmos,capBTC,MEXC #01 (Deposit)-boxplot,-0.5668934425108693,5.1403074794186375e-208
cosmos,capBTC,Upbit #12 (Staking)-boxplot,0.5398145070961329,4.630157672227629e-185
cosmos,capBTC,Upbit #13 (Staking)-boxplot,0.5381274689089552,1.0646293467975284e-183
cosmos,capBTC,Upbit #14 (Staking)-boxplot,0.515669578840691,2.734900883550376e-166
cosmos,capBTC,Upbit #15 (Staking)-boxplot,0.5523338831332297,2.066044706331404e-195
cosmos,capBTC,Upbit #16 (Staking)-boxplot,0.5475359975333205,2.1563320135288402e-191
cosmos,capBTC,Upbit #17 (Staking)-boxplot,0.5386237179062641,4.241121781050304e-184
cosmos,capBTC,Upbit #18 (Staking)-boxplot,0.5600537557000895,5.129831885731778e-202
cosmos,capBTC,Upbit #19 (Staking)-boxplot,0.532588640136728,2.7770987517008695e-179
cosmos,capBTC,Upbit #20 (Staking)-boxplot,0.56480198032736,3.633676055172483e-206
cosmos,capBTC,bonded_tokens_pool-boxplot,-0.5017561868109154,3.849010795745204e-156
cosmos,capBTC,distribution-boxplot,-0.6414352139886298,1.2176086204698394e-283
cosmos,priceBTC,cap,0.8513870781147601,0.0
cosmos,priceBTC,high24h,0.8557448277028156,0.0
cosmos,priceBTC,low24h,0.8386547753700724,0.0
cosmos,priceBTC,price,0.8511676739303248,0.0
cosmos,priceBTC,priceChangePercentage30D,0.5894603674922609,7.657980444442026e-229
cosmos,priceBTC,bondedTokens,-0.7824127379193843,0.0
cosmos,priceBTC,communityTokens,-0.7001483598923574,0.0
cosmos,priceBTC,inflation,-0.7732947580578066,0.0
cosmos,priceBTC,capBTC,0.9999609131089459,0.0
cosmos,priceBTC,totalVolumeBTC,0.5635535209037231,4.549744486065801e-205
cosmos,priceBTC,Bithumb #02 (Withdraw)-amountValue,-0.511861057794668,1.827323110083292e-163
cosmos,priceBTC,Digfinex #01 (Deposit)-amountValue,-0.7407503983625419,0.0
cosmos,priceBTC,DokiaCapital #01 (Validator)-amountValue,-0.8582199815988105,0.0
cosmos,priceBTC,DokiaCapital #02 (Validator)-amountValue,0.8493678971059737,0.0
cosmos,priceBTC,Ignite-amountValue,0.8863883914764646,0.0
cosmos,priceBTC,Interchain Foundation #02-amountValue,0.6979861270542453,0.0
cosmos,priceBTC,Kraken #01-amountValue,0.5696000709771911,1.9856072800569833e-210
cosmos,priceBTC,MEXC #01 (Deposit)-amountValue,-0.7628640770310228,0.0
cosmos,priceBTC,fee_collector-amountValue,0.6594465151553598,3.265951656728115e-305
cosmos,priceBTC,Binance #04 (Staking)-boxplot,-0.5287450572731727,2.886190972648599e-176
cosmos,priceBTC,Bithumb #02 (Withdraw)-boxplot,-0.5644429312036988,7.524914418914924e-206
cosmos,priceBTC,Bithumb #03-boxplot,-0.5645569632695391,5.972201418468205e-206
cosmos,priceBTC,Coinbase #08-boxplot,-0.6666058241578742,3.2979100444e-314
cosmos,priceBTC,Digfinex #01 (Deposit)-boxplot,-0.5289470757730131,2.0078561501788075e-176
cosmos,priceBTC,DokiaCapital #02 (Validator)-boxplot,0.5140725731497151,4.2252432807731017e-165
cosmos,priceBTC,MEXC #01 (Deposit)-boxplot,-0.5670343788252183,3.853805875492573e-208
cosmos,priceBTC,Upbit #12 (Staking)-boxplot,0.5396185127487171,6.670829419891622e-185
cosmos,priceBTC,Upbit #13 (Staking)-boxplot,0.5379921063478608,1.3680881512653148e-183
cosmos,priceBTC,Upbit #14 (Staking)-boxplot,0.5155024437726956,3.644722111618216e-166
cosmos,priceBTC,Upbit #15 (Staking)-boxplot,0.5521842169844338,2.763672750266011e-195
cosmos,priceBTC,Upbit #16 (Staking)-boxplot,0.5473648307740856,2.99141530638463e-191
cosmos,priceBTC,Upbit #17 (Staking)-boxplot,0.53843567198718,6.012100604964775e-184
cosmos,priceBTC,Upbit #18 (Staking)-boxplot,0.5599048572425885,6.904763988341521e-202
cosmos,priceBTC,Upbit #19 (Staking)-boxplot,0.5324372960969331,3.6569179563238916e-179
cosmos,priceBTC,Upbit #20 (Staking)-boxplot,0.5646429569699545,5.01671942312692e-206
cosmos,priceBTC,bonded_tokens_pool-boxplot,-0.5016995233356631,4.224013652410247e-156
cosmos,priceBTC,distribution-boxplot,-0.641618087218742,7.477726845286361e-284
cosmos,priceChangePercentage1HBTC,priceChangePercentage1H,0.6931477983487363,0.0
cosmos,totalVolumeBTC,cap,0.5512358911147979,1.740063843857176e-194
cosmos,totalVolumeBTC,high24h,0.6001301322022585,2.8293814892006483e-239
cosmos,totalVolumeBTC,price,0.5504322727367432,8.235701077034316e-194
cosmos,totalVolumeBTC,totalVolume,0.9583430120049861,0.0
cosmos,totalVolumeBTC,capBTC,0.5636549937690553,3.706358831606935e-205
cosmos,totalVolumeBTC,priceBTC,0.5635535209037231,4.549744486065801e-205
cosmos,Binance #02 (Deposit)-amountValue,Coinbase #01-amountValue,0.584377515601724,5.227871039930236e-224
cosmos,Binance #02 (Deposit)-amountValue,Binance #02 (Deposit)-boxplot,0.6641138332247263,4.7622227031925e-311
cosmos,Binance #03 (Withdraw)-amountValue,Binance #03 (Withdraw)-boxplot,0.8835472893427136,0.0
cosmos,Binance #04 (Staking)-amountValue,Bitforex #01 (Deposit)-amountValue,0.7551173818136503,0.0
cosmos,Binance #04 (Staking)-amountValue,Bithumb #02 (Withdraw)-amountValue,0.687576018448608,0.0
cosmos,Binance #04 (Staking)-amountValue,Bithumb #03-amountValue,0.8374413144141118,0.0
cosmos,Binance #04 (Staking)-amountValue,Coinbase #08-amountValue,0.9521243172359402,0.0
cosmos,Binance #04 (Staking)-amountValue,Digfinex #01 (Deposit)-amountValue,0.8325963828512124,0.0
cosmos,Binance #04 (Staking)-amountValue,MEXC #01 (Deposit)-amountValue,0.828668871416963,0.0
