"time_open","open"
"2023-04-14T01:00:00.000Z",11.954609056950629
"2023-04-14T02:00:00.000Z",12.021779180807483
"2023-04-14T03:00:00.000Z",11.929553493245889
"2023-04-14T04:00:00.000Z",12.059145774094429
"2023-04-14T05:00:00.000Z",12.08849159409275
"2023-04-14T06:00:00.000Z",12.19180069649682
"2023-04-14T07:00:00.000Z",12.221463909792709
"2023-04-14T08:00:00.000Z",12.098279052751245
"2023-04-14T09:00:00.000Z",12.243165460013174
"2023-04-14T10:00:00.000Z",12.386445769323252
"2023-04-14T11:00:00.000Z",12.329558736878532
"2023-04-14T12:00:00.000Z",12.307771656320725
"2023-04-14T13:00:00.000Z",12.131177848965056
"2023-04-14T14:00:00.000Z",12.253312085780687
"2023-04-14T15:00:00.000Z",12.315343128219752
"2023-04-14T16:00:00.000Z",12.189245382166131
"2023-04-14T17:00:00.000Z",12.098187264245512
"2023-04-14T18:00:00.000Z",12.22807990237331
"2023-04-14T19:00:00.000Z",12.32287167692217
"2023-04-14T20:00:00.000Z",12.395653781514431
"2023-04-14T21:00:00.000Z",12.372843297490835
"2023-04-14T22:00:00.000Z",12.274662672052788
"2023-04-14T23:00:00.000Z",12.301626243037079
"2023-04-15T00:00:00.000Z",12.262104926504582
"2023-04-15T01:00:00.000Z",12.164492897721354
"2023-04-15T02:00:00.000Z",12.167791831501138
"2023-04-15T03:00:00.000Z",12.145891678971212
"2023-04-15T04:00:00.000Z",12.237788318156671
"2023-04-15T05:00:00.000Z",12.242465581243843
"2023-04-15T06:00:00.000Z",12.295421702086118
"2023-04-15T07:00:00.000Z",12.284533758900434
"2023-04-15T08:00:00.000Z",12.281299101248242
"2023-04-15T09:00:00.000Z",12.297373754553396
"2023-04-15T10:00:00.000Z",12.346355654431456
"2023-04-15T11:00:00.000Z",12.38712831681079
"2023-04-15T12:00:00.000Z",12.358816058009783
"2023-04-15T13:00:00.000Z",12.35307046727131
"2023-04-15T14:00:00.000Z",12.273101367717121
"2023-04-15T15:00:00.000Z",12.337674374173774
"2023-04-15T16:00:00.000Z",12.378059954887256
"2023-04-15T17:00:00.000Z",12.424404238943087
"2023-04-15T18:00:00.000Z",12.355533376734268
"2023-04-15T19:00:00.000Z",12.463118197769257
"2023-04-15T20:00:00.000Z",12.398029924229585
"2023-04-15T21:00:00.000Z",12.30612770803655
"2023-04-15T22:00:00.000Z",12.27521665800339
"2023-04-15T23:00:00.000Z",12.317721693042795
"2023-04-16T00:00:00.000Z",12.392128495015243
"2023-04-16T01:00:00.000Z",12.62036900534297
"2023-04-16T02:00:00.000Z",12.620064826530912
"2023-04-16T03:00:00.000Z",12.671268525342525
"2023-04-16T04:00:00.000Z",12.724722440096
"2023-04-16T05:00:00.000Z",12.692593602340096
"2023-04-16T06:00:00.000Z",12.762742481616714
"2023-04-16T07:00:00.000Z",12.824134319027626
"2023-04-16T08:00:00.000Z",12.790334804572069
"2023-04-16T09:00:00.000Z",12.87512209712126
"2023-04-16T10:00:00.000Z",12.762111857678955
"2023-04-16T11:00:00.000Z",12.695884994641322
"2023-04-16T12:00:00.000Z",12.604199833713373
"2023-04-16T13:00:00.000Z",12.609017377833675
"2023-04-16T14:00:00.000Z",12.57763230331361
"2023-04-16T15:00:00.000Z",12.68778487186539
"2023-04-16T16:00:00.000Z",12.724252507408433
"2023-04-16T17:00:00.000Z",12.708042241121763
"2023-04-16T18:00:00.000Z",12.709157151215285
"2023-04-16T19:00:00.000Z",12.773564396514695
"2023-04-16T20:00:00.000Z",12.737515865560448
"2023-04-16T21:00:00.000Z",12.824718268264565
"2023-04-16T22:00:00.000Z",12.864330104110245
"2023-04-16T23:00:00.000Z",12.77803607047394
"2023-04-17T00:00:00.000Z",12.69337564039462
"2023-04-17T01:00:00.000Z",12.502330239439155
"2023-04-17T02:00:00.000Z",12.788049416992918
"2023-04-17T03:00:00.000Z",12.899597051564083
"2023-04-17T04:00:00.000Z",12.84086920952294
"2023-04-17T05:00:00.000Z",12.779744155640909
"2023-04-17T06:00:00.000Z",12.697955511753237
"2023-04-17T07:00:00.000Z",12.541004738879233
"2023-04-17T08:00:00.000Z",12.545337702555196
"2023-04-17T09:00:00.000Z",12.643179236928454
"2023-04-17T10:00:00.000Z",12.578552427333513
"2023-04-17T11:00:00.000Z",12.655026011261377
"2023-04-17T12:00:00.000Z",12.579990161940184
"2023-04-17T13:00:00.000Z",12.642597077159905
"2023-04-17T14:00:00.000Z",12.599969235428276
"2023-04-17T15:00:00.000Z",12.564348415325366
"2023-04-17T16:00:00.000Z",12.46016826055793
"2023-04-17T17:00:00.000Z",12.492523415810924
"2023-04-17T18:00:00.000Z",12.454288239116282
"2023-04-17T19:00:00.000Z",12.508940107857946
"2023-04-17T20:00:00.000Z",12.500676687004491
"2023-04-17T21:00:00.000Z",12.480407643985808
"2023-04-17T22:00:00.000Z",12.405696581731046
"2023-04-17T23:00:00.000Z",12.41997740958091
"2023-04-18T00:00:00.000Z",12.34479393243582
"2023-04-18T01:00:00.000Z",12.26869302552119
"2023-04-18T02:00:00.000Z",12.293397421965933
"2023-04-18T03:00:00.000Z",12.415604323605004
"2023-04-18T04:00:00.000Z",12.476504031873143
"2023-04-18T05:00:00.000Z",12.457819141980774
"2023-04-18T06:00:00.000Z",12.566422959728449
"2023-04-18T07:00:00.000Z",12.638373602978927
"2023-04-18T08:00:00.000Z",12.677429342892768
"2023-04-18T09:00:00.000Z",12.596548013049619
"2023-04-18T10:00:00.000Z",12.65688224276261
"2023-04-18T11:00:00.000Z",12.652407339453317
"2023-04-18T12:00:00.000Z",12.760920160685572
"2023-04-18T13:00:00.000Z",12.686269198012031
"2023-04-18T14:00:00.000Z",12.705806423295455
"2023-04-18T15:00:00.000Z",12.62478526472023
"2023-04-18T16:00:00.000Z",12.567885527884044
"2023-04-18T17:00:00.000Z",12.57628952017097
"2023-04-18T18:00:00.000Z",12.393899475057575
"2023-04-18T19:00:00.000Z",12.452293680015766
"2023-04-18T20:00:00.000Z",12.451406071168298
"2023-04-18T21:00:00.000Z",12.546536306307782
"2023-04-18T22:00:00.000Z",12.544551761625003
"2023-04-18T23:00:00.000Z",12.53777789786449
"2023-04-19T00:00:00.000Z",12.553751611923431
"2023-04-19T01:00:00.000Z",12.485817251180393
"2023-04-19T02:00:00.000Z",12.454842998414618
"2023-04-19T03:00:00.000Z",12.417160853510227
"2023-04-19T04:00:00.000Z",12.389997898516862
"2023-04-19T05:00:00.000Z",12.460132435340233
"2023-04-19T06:00:00.000Z",12.483669550414511
"2023-04-19T07:00:00.000Z",12.32088124089842
"2023-04-19T08:00:00.000Z",12.318541279382528
"2023-04-19T09:00:00.000Z",11.751113762430686
"2023-04-19T10:00:00.000Z",11.774287465920795
"2023-04-19T11:00:00.000Z",11.778874169727006
"2023-04-19T12:00:00.000Z",11.804237148161304
"2023-04-19T13:00:00.000Z",11.784579677920938
"2023-04-19T14:00:00.000Z",11.867467307079433
"2023-04-19T15:00:00.000Z",11.955353149506507
"2023-04-19T16:00:00.000Z",11.869945767591977
"2023-04-19T17:00:00.000Z",11.952453565325023
"2023-04-19T18:00:00.000Z",11.871365143844358
"2023-04-19T19:00:00.000Z",11.832615827320843
"2023-04-19T20:00:00.000Z",11.856872741663251
"2023-04-19T21:00:00.000Z",11.865223686213339
"2023-04-19T22:00:00.000Z",11.868581968301875
"2023-04-19T23:00:00.000Z",11.893619230132563
"2023-04-20T00:00:00.000Z",11.706085905709505
"2023-04-20T01:00:00.000Z",11.818631094948762
"2023-04-20T02:00:00.000Z",11.880525348779532
"2023-04-20T03:00:00.000Z",11.771911462182116
"2023-04-20T04:00:00.000Z",11.810747736940451
"2023-04-20T05:00:00.000Z",11.983132162616947
"2023-04-20T06:00:00.000Z",11.976682490834495
"2023-04-20T07:00:00.000Z",12.020511996443307
"2023-04-20T08:00:00.000Z",11.91345799104047
"2023-04-20T09:00:00.000Z",11.873504093466774
"2023-04-20T10:00:00.000Z",11.87732949991734
"2023-04-20T11:00:00.000Z",11.858677636988345
"2023-04-20T12:00:00.000Z",11.736853523891698
"2023-04-20T13:00:00.000Z",11.901791532111043
"2023-04-20T14:00:00.000Z",11.86817936015326
"2023-04-20T15:00:00.000Z",11.805646634568621
"2023-04-20T16:00:00.000Z",11.598081642391396
"2023-04-20T17:00:00.000Z",11.415788887083355
"2023-04-20T18:00:00.000Z",11.389528912821499
"2023-04-20T19:00:00.000Z",11.41170883394679
"2023-04-20T20:00:00.000Z",11.37526502312143
"2023-04-20T21:00:00.000Z",11.467433553632867
"2023-04-20T22:00:00.000Z",11.429296595302025
"2023-04-20T23:00:00.000Z",11.430669820011378
"2023-04-21T00:00:00.000Z",11.390347121944997
"2023-04-21T01:00:00.000Z",11.465974983114526
"2023-04-21T02:00:00.000Z",11.337037821917905
"2023-04-21T03:00:00.000Z",11.346664314493065
"2023-04-21T04:00:00.000Z",11.416157055322605
"2023-04-21T05:00:00.000Z",11.355103643381913
